aa_ocompra;t_ocompra;n_ocompra;aa_factura;t_factura;o_factura;aa_precepcion;t_precepcion;n_precepcion;aa_formulario;t_formulario;o_formulario;f_emision;f_autorizacion;e_firma;u_firma;f_firma;f_vencimiento_factura;importe_op;importe_pago;fh_pago;c_mediopago;e_pago;importe_factura;neto
2023;OCC;79381;2023;FCG;546991;2023;PRD;419241;2023;C41;458299;2023-11-09 00:00:00;2023-11-09 00:00:00;F;RGAUTO3;2023-11-09 14:56:05;2023-11-24 00:00:00;110515214,5;110515214,5;2023-11-27 11:39:25;BANCO;C;110515214,5;90470559,35
2023;OCC;84136;2023;FCG;615392;2023;PRD;454972;2023;C41;519695;2023-12-11 00:00:00;2023-12-13 00:00:00;F;LGABELLI;2023-12-14 07:48:16;2023-12-22 00:00:00;1282582,64;1282582,64;2023-12-18 11:40:03;BANCO;C;1282582,64;1052625,91
2023;OCC;92775;2023;FCG;672057;2023;PRD;500622;2023;C41;556049;2024-03-05 00:00:00;2024-03-05 00:00:00;F;RGAUTO3;2024-03-05 14:03:37;2024-03-19 00:00:00;32333;32333;2024-03-18 10:19:56;BANCO;C;32333;31524,67
2023;OCC;92826;2023;FCG;672662;2023;PRD;500688;2023;C41;556575;2024-03-07 00:00:00;2024-03-07 00:00:00;F;RGAUTO3;2024-03-08 14:13:12;2024-03-21 00:00:00;80316,6;80316,6;2024-03-11 13:10:33;BANCO;C;80316,6;77644,91
2023;OCC;92827;2023;FCG;672664;2023;PRD;500689;2023;C41;556577;2024-03-07 00:00:00;2024-03-07 00:00:00;F;RGAUTO3;2024-03-08 14:13:15;2024-03-21 00:00:00;492356,73;492356,73;2024-03-11 13:10:34;BANCO;C;492356,73;468818,42
2023;OCC;92891;2023;FCG;673205;2023;PRD;500835;2023;C41;557211;2024-03-14 00:00:00;2024-03-14 00:00:00;F;FRANCHEL3;2024-03-14 12:29:03;2024-04-03 00:00:00;1748602,77;1748602,77;2024-03-25 09:34:58;BANCO;C;1748602,77;1621835,73
2024;OCC;65063;2024;FCG;586112;2024;PRD;460848;2024;C41;502159;2025-01-17 00:00:00;2025-01-17 00:00:00;F;BUONVISO2;2025-01-17 10:18:57;2025-01-30 00:00:00;315556,23;315556,23;2025-01-23 12:33:14;BANCO;C;315556,23;293780,58
2024;OCC;67353;2024;FCG;600147;2024;PRD;465914;2024;C41;513706;2025-02-13 00:00:00;2025-02-13 00:00:00;F;RGAUTO3;2025-02-13 12:00:01;2025-02-26 00:00:00;1372484,41;1372484,41;2025-03-18 12:28:54;BANCO;C;1372484,41;1319212
2024;OCC;67363;2024;FCG;600153;2024;PRD;466003;2024;C41;513824;2025-02-13 00:00:00;2025-02-13 00:00:00;F;RGAUTO3;2025-02-13 14:08:14;2025-02-26 00:00:00;47385,85;47385,85;2025-03-18 12:28:51;BANCO;C;47385,85;46675,06
2024;OCC;63481;2024;FCG;600304;2024;PRD;468899;2024;C41;513909;2025-02-13 00:00:00;2025-02-13 00:00:00;F;RGAUTO3;2025-02-14 08:09:43;2025-02-27 00:00:00;1631258,98;1631258,98;2025-03-07 14:33:14;BANCO;C;1631258,98;1551376,47
2024;OCC;64465;2024;FCG;581613;2024;PRD;459233;2024;C41;497997;2025-01-10 00:00:00;2025-01-10 00:00:00;F;EBUSQUET;2025-01-10 20:22:19;2025-01-24 00:00:00;29289870,12;29289870,12;2025-01-20 10:35:23;BANCO;C;29289870,12;24272660,49
2024;OCC;64474;2024;FCG;583585;2024;PRD;459254;2024;C41;499887;2025-01-14 00:00:00;2025-01-14 00:00:00;F;LGABELLI;2025-01-14 16:49:25;2025-01-27 00:00:00;268382,4;268382,4;2025-01-20 10:35:25;BANCO;C;268382,4;222379,18
2024;OCC;66587;2024;FCG;590908;2024;PRD;464248;2024;C41;505071;2025-01-22 00:00:00;2025-01-22 00:00:00;F;BUONVISO2;2025-01-23 07:39:14;2025-02-04 00:00:00;109960,21;109960,21;2025-01-27 11:19:13;BANCO;C;109960,21;106927,93
2024;OCC;66588;2024;FCG;590907;2024;PRD;464255;2024;C41;504975;2025-01-22 00:00:00;2025-01-22 00:00:00;F;JCGAUTO2;2025-01-23 09:14:06;2025-02-03 00:00:00;330313,34;330313,34;2025-01-27 11:19:14;BANCO;C;330313,34;320989,81
2024;OCC;68504;2024;FCG;598641;2024;PRD;468159;2024;C41;514739;2025-02-18 00:00:00;2025-02-19 00:00:00;F;RGAUTO3;2025-02-19 16:12:23;2025-02-20 00:00:00;496536,61;496536,61;2025-03-17 12:36:23;BANCO;C;496536,61;409538,34
2024;OCC;67473;2024;FCG;598097;2024;PRD;466094;2024;C41;513205;2025-02-11 00:00:00;2025-02-11 00:00:00;F;PDIAZBOS;2025-02-12 12:23:15;2025-02-19 00:00:00;429179,47;429179,47;2025-03-28 12:54:29;BANCO;C;429179,47;413444,36
2024;OCC;67492;2024;FCG;598098;2024;PRD;466123;2024;C41;513206;2025-02-11 00:00:00;2025-02-11 00:00:00;F;PDIAZBOS;2025-02-12 12:23:15;2025-02-19 00:00:00;477648,35;477648,35;2025-03-28 12:54:29;BANCO;C;477648,35;459984,5
2024;OCC;64868;2024;FCG;588190;2024;PRD;460494;2024;C41;503746;2025-01-21 00:00:00;2025-01-21 00:00:00;F;RGAUTO3;2025-01-21 15:27:40;2025-02-03 00:00:00;8063682,87;8063682,87;2025-01-27 11:19:12;BANCO;C;8063682,87;7663508,18
2024;OCC;67371;2024;FCG;600422;2024;PRD;466012;2024;C41;515630;2025-02-21 00:00:00;2025-02-25 00:00:00;F;GEPEREYRA;2025-02-26 12:36:02;2025-02-25 00:00:00;1004269,22;1004269,22;2025-03-27 12:39:19;BANCO;C;1004269,22;965649,34
2024;OCC;69072;2024;FCG;607588;2024;PRD;469041;2024;C41;516747;2025-03-10 00:00:00;2025-03-10 00:00:00;F;BUONVISO2;2025-03-11 10:05:02;2025-03-17 00:00:00;491627,07;491627,07;2025-03-21 12:12:02;BANCO;C;491627,07;471700,49
2024;OCC;67597;2024;FCG;594566;2024;PRD;466406;2024;C41;508184;2025-01-29 00:00:00;2025-01-29 00:00:00;F;FRANCHEL3;2025-01-29 09:26:27;2025-02-11 00:00:00;190142056,7;190142056,7;2025-02-03 11:41:16;BANCO;C;190142056,7;182577003,4
2024;OCC;68479;2024;FCG;604081;2024;PRD;468010;2024;C41;515092;2025-02-20 00:00:00;2025-02-20 00:00:00;F;FRANCHEL3;2025-02-20 14:15:17;2025-03-07 00:00:00;728566,37;728566,37;2025-03-10 10:27:10;BANCO;C;728566,37;679060,65
2024;OCC;69086;2024;FCG;608973;2024;PRD;469103;2024;C41;517692;2025-03-25 00:00:00;2025-03-25 00:00:00;F;JCGAUTO2;2025-03-25 12:46:44;2025-04-04 00:00:00;64980,49;64980,49;2025-03-27 12:39:17;BANCO;C;64980,49;61519,34
2024;OCC;69087;2024;FCG;608993;2024;PRD;469112;2024;C41;517758;2025-03-26 00:00:00;2025-03-26 00:00:00;F;BUONVISO2;2025-03-27 11:18:21;2025-04-08 00:00:00;600672;600672;2025-03-31 12:19:15;BANCO;C;600672;560092,47
2024;OCC;69063;2024;FCG;607713;2024;PRD;469038;2024;C41;516307;2025-02-28 00:00:00;2025-02-28 00:00:00;F;RGAUTO3;2025-03-05 08:34:01;2025-03-18 00:00:00;12822025,09;12822025,09;2025-03-21 12:11:53;BANCO;C;12822025,09;12313136,66
2024;OCC;69060;2024;FCG;607519;2024;PRD;469037;2024;C41;516136;2025-02-27 00:00:00;2025-02-27 00:00:00;F;JCGAUTO2;2025-02-28 13:32:10;2025-03-13 00:00:00;23693414,93;23693414,93;2025-03-21 12:11:56;BANCO;C;23693414,93;22929617,68
2024;OCC;68904;2024;FCG;602372;2024;PRD;468826;2024;C41;514305;2025-02-17 00:00:00;2025-02-21 00:00:00;F;RGAUTO3;2025-02-24 09:27:03;2025-03-05 00:00:00;284633,98;284633,98;2025-02-24 12:34:50;BANCO;C;284633,98;260798,17
2024;OCC;68651;2024;FCG;599257;2024;PRD;468394;2024;C41;514288;2025-02-17 00:00:00;2025-02-17 00:00:00;F;FRANCHEL3;2025-02-17 10:13:43;2025-02-24 00:00:00;12518352,28;12518352,28;2025-02-24 11:05:24;BANCO;C;12518352,28;12021548,03
2024;OCC;69071;2024;FCG;607334;2024;PRD;469104;2024;C41;516040;2025-02-26 00:00:00;2025-02-26 00:00:00;F;RGAUTO3;2025-02-28 12:27:42;2025-03-13 00:00:00;2357170,2;2357170,2;2025-03-21 12:11:56;BANCO;C;2357170,2;2264713,81
2025;OCC;22531;2025;FCG;93765;2025;PRD;77483;2025;C41;106100;2025-04-14 00:00:00;2025-04-15 00:00:00;F;GEPEREYRA;2025-04-15 09:12:54;2025-04-15 00:00:00;324425;324425;2025-04-21 11:15:48;BANCO;C;324425;261776,89
2025;OCC;22656;2025;FCG;104378;2025;PRD;78987;2025;C41;97887;2025-04-08 00:00:00;2025-04-08 00:00:00;F;RGAUTO3;2025-04-11 14:06:04;2025-04-22 00:00:00;137082,95;137082,95;2025-04-21 11:15:46;BANCO;C;137082,95;131600,54
2025;OCC;22602;2025;FCG;92805;2025;PRD;78270;2025;C41;83839;2025-03-31 00:00:00;2025-03-31 00:00:00;F;RGAUTO3;2025-03-31 14:28:14;2025-04-15 00:00:00;756186,27;756186,27;2025-04-14 11:39:32;BANCO;C;756186,27;718595,22
2025;OCC;27938;2025;FCG;162239;2025;PRD;118216;2025;C41;144210;2025-05-19 00:00:00;2025-05-20 00:00:00;F;RGAUTO3;2025-05-20 11:36:33;2025-05-29 00:00:00;1459821,67;1459821,67;2025-05-22 13:26:34;BANCO;C;1459821,67;1388475,61
2025;OCC;27939;2025;FCG;160346;2025;PRD;118232;2025;C41;143809;2025-05-19 00:00:00;2025-05-19 00:00:00;F;GEPEREYRA;2025-05-22 14:23:28;2025-05-29 00:00:00;39327,92;39327,92;2025-05-29 12:15:53;BANCO;C;39327,92;36787,86
2023;OCC;92892;2023;FCG;673174;2023;PRD;500836;2023;C41;557195;2024-03-14 00:00:00;2024-03-15 00:00:00;F;RGAUTO3;2024-03-18 10:45:31;2024-04-03 00:00:00;114062,52;114062,52;2024-03-25 09:35:04;BANCO;C;114062,52;105908,56
2023;OCC;92970;2023;FCG;673238;2023;PRD;500982;2023;C41;557253;2024-03-14 00:00:00;2024-03-14 00:00:00;F;RGAUTO3;2024-03-15 14:04:14;2024-04-03 00:00:00;902097;902097;2024-03-25 09:34:58;BANCO;C;902097;856734,08
2023;OCC;93058;2023;FCG;673690;2023;PRD;501118;2023;C41;557784;2024-03-25 00:00:00;2024-03-25 00:00:00;F;FRANCHEL3;2024-03-25 11:00:20;2024-04-12 00:00:00;219853,15;219853,15;2024-03-27 11:22:39;BANCO;C;219853,15;205089,13
2023;OCC;93064;2023;FCG;673659;2023;PRD;501130;2023;C41;557762;2024-03-23 00:00:00;2024-03-23 00:00:00;F;RGAUTO3;2024-03-25 15:26:03;2024-04-11 00:00:00;483542,04;483542,04;2024-03-27 15:33:31;BANCO;C;483542,04;459129,83
2023;OCC;93034;2023;FCG;673673;2023;PRD;501084;2023;C41;557869;2024-03-26 00:00:00;2024-03-26 00:00:00;F;RGAUTO3;2024-03-27 09:25:09;2024-04-12 00:00:00;6131758,89;6131758,89;2024-04-16 11:48:39;BANCO;C;6131758,89;5867815,04
2023;OCC;93051;2023;FCG;675118;2023;PRD;501109;2023;C41;558918;2024-06-21 00:00:00;2024-06-21 00:00:00;F;RGAUTO3;2024-06-26 09:29:51;2024-07-05 00:00:00;350042;350042;2024-06-28 10:31:27;BANCO;C;350042;325739,76
2024;OCC;2398;2024;FCG;8308;2024;PRD;1341;2024;C41;9684;2024-02-02 00:00:00;2024-02-02 00:00:00;F;FRANCHEL3;2024-02-02 13:57:54;2024-02-19 00:00:00;450000;450000;2024-02-05 11:38:18;BANCO;C;450000;420297
2024;OCC;34469;2024;FCG;301747;2024;PRD;244355;2024;C41;266238;2024-07-11 00:00:00;2024-07-11 00:00:00;F;RGAUTO3;2024-07-12 09:23:16;2024-07-24 00:00:00;1235371,72;1235371,72;2024-07-18 10:38:28;BANCO;C;1235371,72;1133852,57
2024;OCC;37927;2024;FCG;359093;2024;PRD;267112;2024;C41;310215;2024-08-14 00:00:00;2024-08-14 00:00:00;F;RGAUTO3;2024-08-20 11:46:04;2024-08-28 00:00:00;1678093,39;1678093,39;2024-09-30 12:33:38;BANCO;C;1678093,39;1591336,89
2024;OCC;41535;2024;FCG;361268;2024;PRD;292925;2024;C41;312688;2024-08-16 00:00:00;2024-08-16 00:00:00;F;JCGAUTO2;2024-08-16 15:05:09;2024-08-28 00:00:00;545822,16;545822,16;2024-08-26 11:05:33;BANCO;C;545822,16;527644,52
2024;OCC;41183;2024;FCG;359882;2024;PRD;290684;2024;C41;314465;2024-08-19 00:00:00;2024-08-19 00:00:00;F;FRANCHEL3;2024-08-19 16:12:10;2024-08-29 00:00:00;675681,28;675681,28;2024-09-26 12:45:00;BANCO;C;675681,28;647791,69
2024;OCC;46820;2024;FCG;413726;2024;PRD;330290;2024;C41;358271;2024-09-22 00:00:00;2024-09-22 00:00:00;F;RGAUTO3;2024-09-23 14:30:15;2024-10-04 00:00:00;117417,3;117417,3;2024-09-30 10:53:05;BANCO;C;117417,3;97462,75
2024;OCC;47401;2024;FCG;421165;2024;PRD;337117;2024;C41;363486;2024-09-24 00:00:00;2024-09-24 00:00:00;F;FRANCHEL3;2024-09-24 15:13:27;2024-10-08 00:00:00;69751,81;69751,81;2024-09-30 10:53:09;BANCO;C;69751,81;68129,07
2024;OCC;49075;2024;FCG;448427;2024;PRD;360135;2024;C41;392110;2024-10-09 00:00:00;2024-10-09 00:00:00;F;JCGAUTO2;2024-10-10 11:42:12;2024-10-21 00:00:00;54815914,3;54815914,3;2024-10-21 12:06:53;BANCO;C;54815914,3;52856795,96
2024;OCC;50524;2024;FCG;466277;2024;PRD;374830;2024;C41;405900;2024-10-18 00:00:00;2024-10-18 00:00:00;F;FRANCHEL3;2024-10-18 13:43:17;2024-10-31 00:00:00;605517,13;605517,13;2024-10-28 12:08:25;BANCO;C;605517,13;580663,16
2024;OCC;50536;2024;FCG;465621;2024;PRD;374864;2024;C41;403869;2024-10-17 00:00:00;2024-10-17 00:00:00;F;JCGAUTO2;2024-10-21 07:29:29;2024-10-29 00:00:00;140900,76;140900,76;2024-10-28 12:08:26;BANCO;C;140900,76;137204,91
2024;OCC;53080;2024;FCG;489418;2024;PRD;385850;2024;C41;428015;2024-11-12 00:00:00;2024-11-12 00:00:00;F;FRANCHEL3;2024-11-12 12:42:21;2024-11-21 00:00:00;9722,55;9722,55;2024-11-19 13:32:03;BANCO;C;9722,55;9285,04
2024;OCC;53024;2024;FCG;489414;2024;PRD;385740;2024;C41;428029;2024-11-12 00:00:00;2024-11-12 00:00:00;F;FRANCHEL3;2024-11-12 12:42:27;2024-11-21 00:00:00;320392,49;320392,49;2024-11-19 13:32:03;BANCO;C;320392,49;298262,51
2024;OCC;53039;2024;FCG;490004;2024;PRD;385776;2024;C41;421892;2024-11-06 00:00:00;2024-11-06 00:00:00;F;JCGAUTO2;2024-11-06 12:35:48;2024-11-19 00:00:00;833376,91;833376,91;2024-11-19 13:32:05;BANCO;C;833376,91;773663,4
2024;OCC;55890;2024;FCG;540776;2024;PRD;405311;2024;C41;468372;2024-12-06 00:00:00;2024-12-06 00:00:00;F;RGAUTO3;2024-12-09 11:52:19;2024-12-19 00:00:00;2905732,52;2905732,52;2024-12-30 12:07:48;BANCO;C;2905732,52;2781360,96
2024;OCC;55108;2024;FCG;505813;2024;PRD;397404;2024;C41;437597;2024-11-19 00:00:00;2024-11-19 00:00:00;F;PDIAZBOS;2024-11-19 16:02:55;2024-11-29 00:00:00;14987786,3;14987786,3;2024-11-28 12:21:01;BANCO;C;14987786,3;14453099,57
2024;OCC;58566;2024;FCG;542072;2024;PRD;426271;2024;C41;469477;2024-12-09 00:00:00;2024-12-09 00:00:00;F;RGAUTO3;2024-12-09 11:53:28;2024-12-20 00:00:00;8063514,9;8063514,9;2024-12-16 10:06:36;BANCO;C;8063514,9;7635359,51
2024;OCC;61841;2024;FCG;568048;2024;PRD;448819;2024;C41;489752;2024-12-27 00:00:00;2024-12-27 00:00:00;F;FRANCHEL3;2024-12-27 15:46:05;2025-01-08 00:00:00;161484,51;161484,51;2025-03-05 15:48:08;BANCO;C;161484,51;155841,37
2024;OCC;64374;2024;FCG;584486;2024;PRD;458879;2024;C41;500211;2025-01-14 00:00:00;2025-01-14 00:00:00;F;FRANCHEL3;2025-01-14 19:11:43;2025-01-28 00:00:00;605699,72;605699,72;2025-01-16 10:09:54;BANCO;C;605699,72;564769,28
2024;OCC;66570;2024;FCG;591116;2024;PRD;463934;2024;C41;504921;2025-01-22 00:00:00;2025-01-22 00:00:00;F;RGAUTO3;2025-01-23 15:09:58;2025-02-05 00:00:00;711166,07;711166,07;2025-03-19 11:16:04;BANCO;C;711166,07;655763,12
2021;OCC;38614;2021;FCG;413754;2021;PRD;323427;2021;C41;353292;2021-10-28 00:00:00;2021-11-04 00:00:00;F;RGAUTO3;2021-11-09 13:38:08;2021-11-09 00:00:00;2466500;2466500;2021-11-10 10:41:56;BANCO;C;2466500;2338352,15
2021;OCC;72984;2021;FCG;534227;2021;PRD;408737;2021;C41;494347;2022-02-22 00:00:00;2022-02-22 00:00:00;F;VBERALDI;2022-02-23 09:30:06;2022-03-18 00:00:00;5277830,03;5277830,03;2022-03-14 11:35:09;BANCO;C;31666980,18;1904396,41
2022;OCC;36734;2022;FCG;187298;2022;PRD;154726;2022;C41;185038;2022-06-14 00:00:00;2022-06-14 00:00:00;F;VBERALDI;2022-06-14 16:07:53;2022-07-20 00:00:00;4335887,49;4335887,49;2022-06-21 11:37:40;BANCO;C;4335887,49;834467,09
2022;OCC;82074;2022;FCG;571941;2022;PRD;448030;2022;C41;495617;2023-01-31 00:00:00;2023-01-31 00:00:00;F;RGAUTO3;2023-02-01 08:52:52;2023-02-13 00:00:00;148923,63;148923,63;2023-02-23 13:06:45;CH_DIF;C;148923,63;127726,61
2022;OCC;72518;2022;FCG;548274;2022;PRD;398656;2022;C41;476882;2023-01-02 00:00:00;2023-01-15 00:00:00;F;LGABELLI;2023-01-16 11:39:08;2023-01-16 00:00:00;184512,9;184512,9;2023-04-05 12:55:16;BANCO;C;184512,9;152388,11
2022;OCC;72514;2022;FCG;544902;2022;PRD;398631;2022;C41;481958;2023-01-06 00:00:00;2023-01-06 00:00:00;F;VBERALDI;2023-01-06 11:46:37;2023-01-12 00:00:00;16773,9;16773,9;2023-04-05 12:55:15;BANCO;C;16773,9;14234,56
2022;OCC;72278;2022;FCG;550443;2022;PRD;397578;2022;C41;484922;2023-01-10 00:00:00;2023-01-10 00:00:00;F;BUONVISO2;2023-01-11 07:26:50;2023-01-17 00:00:00;159850;159850;2023-04-12 11:15:46;BANCO;C;159850;155598,65
2022;OCC;85523;2022;FCG;584233;2022;PRD;453476;2022;C41;504982;2023-03-07 00:00:00;2023-03-07 00:00:00;F;FRANCHEL3;2023-03-07 16:51:18;2023-03-21 00:00:00;335162,6;335162,6;2023-03-10 10:41:59;BANCO;C;335162,6;311950,49
2022;OCC;72234;2022;FCG;570835;2022;PRD;397417;2022;C41;494096;2023-01-26 00:00:00;2023-02-07 00:00:00;F;HWALDMAN;2023-02-07 19:45:31;2023-02-25 00:00:00;310922;310922;2023-02-15 18:01:05;NOTA;C;310922;298813,53
2022;OCC;77225;2022;FCG;566810;2022;PRD;436814;2022;C41;490897;2023-01-19 00:00:00;2023-01-19 00:00:00;F;JCGAUTO2;2023-01-19 14:20:00;2023-03-03 00:00:00;927320,86;927320,86;2023-02-22 13:18:16;BANCO;C;2781962,58;822671,48
2022;OCC;78263;2022;FCG;570542;2022;PRD;437329;2022;C41;494137;2023-01-26 00:00:00;2023-01-27 00:00:00;F;JCGAUTO2;2023-01-27 13:58:09;2023-03-08 00:00:00;1848804,91;1848804,91;2023-02-06 11:33:19;BANCO;C;3697609,82;1547153,62
2022;OCC;85528;2022;FCG;583775;2022;PRD;453482;2022;C41;504879;2023-03-07 00:00:00;2023-03-07 00:00:00;F;FRANCHEL3;2023-03-07 14:40:30;2023-03-20 00:00:00;713915,18;713915,18;2023-04-24 10:07:27;BANCO;C;713915,18;592902,96
2022;OCC;81514;2022;FCG;571406;2022;PRD;446403;2022;C41;495664;2023-01-31 00:00:00;2023-02-02 00:00:00;F;RGAUTO3;2023-02-06 10:38:28;2023-02-10 00:00:00;25160,85;25160,85;2023-02-13 10:17:05;BANCO;C;25160,85;22347,87
2022;OCC;83004;2022;FCG;580156;2022;PRD;450149;2022;C41;500667;2023-02-14 00:00:00;2023-02-14 00:00:00;F;GEPEREYRA;2023-02-14 14:39:05;2023-03-01 00:00:00;19772,45;19772,45;2023-02-22 13:18:28;BANCO;C;19772,45;16779,16
2022;OCC;82914;2022;FCG;581197;2022;PRD;449922;2022;C41;501875;2023-02-16 00:00:00;2023-02-16 00:00:00;F;RGAUTO3;2023-03-02 15:50:45;2023-03-06 00:00:00;75482,55;75482,55;2023-03-06 10:47:11;BANCO;C;75482,55;63300,65
2022;OCC;84112;2022;FCG;582034;2022;PRD;451823;2022;C41;503046;2023-02-24 00:00:00;2023-03-02 00:00:00;F;RGAUTO3;2023-03-03 10:15:34;2023-03-09 00:00:00;599666,99;599666,99;2023-03-13 10:35:18;BANCO;C;599666,99;521974,29
2022;OCC;84066;2022;FCG;582032;2022;PRD;451785;2022;C41;502871;2023-02-23 00:00:00;2023-02-23 00:00:00;F;BUONVISO2;2023-02-24 11:26:12;2023-03-09 00:00:00;34419;34419;2023-04-12 11:15:50;BANCO;C;34419;33902,71
2022;OCC;84334;2022;FCG;582749;2022;PRD;452121;2022;C41;503770;2023-03-01 00:00:00;2023-03-01 00:00:00;F;BUONVISO2;2023-03-02 09:22:41;2023-03-14 00:00:00;3518622,44;3518622,44;2023-03-06 10:47:10;BANCO;C;24630357,08;2916920,47
2022;OCC;84344;2022;FCG;582184;2022;PRD;452135;2022;C41;503154;2023-02-24 00:00:00;2023-02-27 00:00:00;F;JCGAUTO2;2023-02-27 15:08:05;2023-03-09 00:00:00;48036;48036;2023-03-06 10:46:53;BANCO;C;48036;47278,74
2022;OCC;84314;2022;FCG;582533;2022;PRD;452105;2022;C41;503432;2023-02-28 00:00:00;2023-02-28 00:00:00;F;RGAUTO3;2023-03-01 11:23:13;2023-03-13 00:00:00;14420735,53;14420735,53;2023-03-20 10:57:40;BANCO;C;86524413,18;13773145,84
2022;OCC;84359;2022;FCG;582867;2022;PRD;452156;2022;C41;503852;2023-03-01 00:00:00;2023-03-01 00:00:00;F;RGAUTO3;2023-03-02 11:41:40;2023-03-14 00:00:00;24390446,67;24390446,67;2023-03-03 11:12:57;BANCO;C;512199380,1;22196649,87
2022;OCC;84702;2022;FCG;587697;2022;PRD;452550;2022;C41;507347;2023-03-23 00:00:00;2023-03-23 00:00:00;F;JCGAUTO2;2023-03-23 14:35:07;2023-04-10 00:00:00;96450,04;96450,04;2023-04-18 11:52:30;BANCO;C;96450,04;94343,95
2023;OCC;75760;2023;FCG;500871;2023;PRD;383713;2023;C41;422259;2023-10-24 00:00:00;2023-10-24 00:00:00;F;BUONVISO2;2023-10-25 08:47:04;2023-11-07 00:00:00;7144243,03;7144243,03;2023-10-26 11:33:03;BANCO;C;7144243,03;6622167,3
2022;OCC;84363;2022;FCG;588797;2022;PRD;452164;2022;C41;508314;2023-03-31 00:00:00;2023-03-31 00:00:00;F;RGAUTO3;2023-04-04 09:29:32;2023-04-12 00:00:00;251608,54;251608,54;2023-04-14 12:02:55;BANCO;C;251608,54;207313,48
2022;OCC;84446;2022;FCG;584147;2022;PRD;452267;2022;C41;504888;2023-03-07 00:00:00;2023-03-14 00:00:00;F;RGAUTO3;2023-03-15 09:15:39;2023-03-21 00:00:00;6835302,22;6835302,22;2023-04-20 13:23:56;BANCO;C;6835302,22;5620538,03
2023;OCC;24446;2023;FCG;71247;2023;PRD;52997;2023;C41;65584;2023-03-14 00:00:00;2023-03-14 00:00:00;F;FRANCHEL3;2023-03-14 13:02:49;2023-03-27 00:00:00;12960913,81;12960913,81;2023-04-03 11:16:32;BANCO;C;12960913,81;12401510,23
2023;OCC;34541;2023;FCG;151276;2023;PRD;125091;2023;C41;133135;2023-04-27 00:00:00;2023-04-27 00:00:00;F;FRANCHEL3;2023-04-28 12:19:16;2023-05-12 00:00:00;14796316,95;14796316,95;2023-05-04 13:25:40;BANCO;C;14796316,95;13713616,14
2023;OCC;34536;2023;FCG;176816;2023;PRD;125061;2023;C41;171176;2023-05-24 00:00:00;2023-05-24 00:00:00;F;FRANCHEL3;2023-05-24 11:49:58;2023-05-31 00:00:00;516143,05;516143,05;2023-06-06 11:25:14;BANCO;C;516143,05;495155,79
2023;OCC;36491;2023;FCG;172519;2023;PRD;131890;2023;C41;158743;2023-05-15 00:00:00;2023-05-15 00:00:00;F;RGAUTO3;2023-05-15 14:46:36;2023-05-29 00:00:00;5984080,69;5984080,69;2023-05-22 11:02:30;BANCO;C;5984080,69;5726526,06
2023;OCC;38159;2023;FCG;186890;2023;PRD;145486;2023;C41;170174;2023-05-23 00:00:00;2023-05-23 00:00:00;F;BUONVISO2;2023-05-24 11:39:40;2023-06-07 00:00:00;11607626,75;11607626,75;2023-06-06 11:25:14;BANCO;C;11607626,75;11106772,41
2023;OCC;44901;2023;FCG;216564;2023;PRD;179372;2023;C41;191087;2023-06-09 00:00:00;2023-06-09 00:00:00;F;FRANCHEL3;2023-06-09 11:41:19;2023-06-27 00:00:00;10318051,05;10318051,05;2023-06-16 13:10:38;BANCO;C;10318051,05;9872989,51
2023;OCC;46326;2023;FCG;235216;2023;PRD;190455;2023;C41;206197;2023-06-22 00:00:00;2023-06-22 00:00:00;F;RGAUTO3;2023-06-22 16:00:12;2023-07-06 00:00:00;2542056,99;2542056,99;2023-07-03 12:08:00;BANCO;C;2542056,99;2409342,5
2023;OCC;45718;2023;FCG;232695;2023;PRD;186865;2023;C41;203229;2023-06-16 00:00:00;2023-06-18 00:00:00;F;RGAUTO3;2023-06-21 10:25:07;2023-07-04 00:00:00;7154230,78;7154230,78;2023-06-26 10:41:12;BANCO;C;7154230,78;6774507,92
2023;OCC;45705;2023;FCG;232158;2023;PRD;186822;2023;C41;202487;2023-06-16 00:00:00;2023-06-16 00:00:00;F;RGAUTO3;2023-06-16 12:34:49;2023-07-04 00:00:00;6646989,6;6646989,6;2023-06-26 10:41:10;BANCO;C;6646989,6;5442656,98
2023;OCC;51130;2023;FCG;273632;2023;PRD;219412;2023;C41;244127;2023-07-12 00:00:00;2023-07-12 00:00:00;F;RGAUTO3;2023-07-13 13:01:17;2023-07-25 00:00:00;22834311,38;22834311,38;2023-07-17 10:49:59;BANCO;C;22834311,38;21847740,56
2023;OCC;52005;2023;FCG;274225;2023;PRD;226355;2023;C41;242573;2023-07-11 00:00:00;2023-07-11 00:00:00;F;RGAUTO3;2023-07-12 09:35:42;2023-07-25 00:00:00;13186041,55;13186041,55;2023-07-12 15:41:55;BANCO;C;13186041,55;12530807,26
2023;OCC;77412;2023;FCG;519330;2023;PRD;395036;2023;C41;434610;2023-10-30 00:00:00;2023-10-30 00:00:00;F;FRANCHEL3;2023-10-31 09:24:31;2023-11-13 00:00:00;53346,44;53346,44;2023-11-07 12:31:27;BANCO;C;53346,44;52105,36
2023;OCC;63840;2023;FCG;371036;2023;PRD;292429;2023;C41;324350;2023-08-31 00:00:00;2023-08-31 00:00:00;F;RGAUTO3;2023-08-31 17:55:34;2023-09-14 00:00:00;182760,99;182760,99;2023-09-11 09:25:56;BANCO;C;182760,99;152297,38
