aa_ocompra;n_ocompra;aa_devengado;t_devengado;n_devengado;c_numcred;c_juris;c_sjuris;c_entidad;c_programa;c_inciso;c_pprincipal;c_pparcial;c_psparcial;c_ubica_geo;i_devengado;e_devengado
2021;65644;2022;DRP;13722;49452;70;0;0;59;3;3;5;0;4;6782478,83;A
2021;65641;2022;DRP;10732;49452;70;0;0;59;3;3;5;0;4;7188078,11;A
2021;65641;2022;DRP;7193;49452;70;0;0;59;3;3;5;0;4;4053384,81;A
2021;65639;2023;DRP;4309;49454;70;0;0;59;3;3;5;0;8;51200,74;X
2021;65639;2022;DRP;5912;49454;70;0;0;59;3;3;5;0;8;691815,41;A
2021;65639;2022;DRP;6885;49454;70;0;0;59;3;3;5;0;8;2451351,63;A
2021;65642;2023;DRP;2871;49455;70;0;0;59;3;3;5;0;12;10615,04;X
2021;65642;2022;DRP;13277;49455;70;0;0;59;3;3;5;0;12;1448968,59;A
2021;65642;2022;DRP;11004;49455;70;0;0;59;3;3;5;0;12;8935199,6;A
2021;65643;2022;DRP;4876;49456;70;0;0;59;3;3;5;0;15;837376,32;A
2021;65644;2022;DRP;13722;46545;70;0;0;3;3;3;5;0;3;606992,04;A
2021;65644;2022;DRP;13705;46545;70;0;0;3;3;3;5;0;3;606992,04;X
2021;65644;2022;DRP;11975;48335;70;0;0;40;3;3;5;0;1;2002965,62;A
2021;65639;2022;DRP;8408;48335;70;0;0;40;3;3;5;0;1;6911,91;A
2021;65645;2022;DRP;9910;48335;70;0;0;40;3;3;5;0;1;152937,63;A
2021;65645;2022;DRP;6107;48335;70;0;0;40;3;3;5;0;1;76807,94;A
2021;65638;2022;DRP;9081;48336;70;0;0;40;3;3;5;0;2;43231,97;A
2021;65644;2022;DRP;13722;48338;70;0;0;40;3;3;5;0;4;95424,67;A
2021;65641;2022;DRP;10732;48338;70;0;0;40;3;3;5;0;4;6266327,55;A
2021;65640;2022;DRP;9875;48340;70;0;0;40;3;3;5;0;6;170330,74;A
2021;65640;2022;DRP;6772;48341;70;0;0;40;3;3;5;0;7;106443,25;A
2021;65639;2022;DRP;10238;48342;70;0;0;40;3;3;5;0;8;60959,2;A
2021;65639;2022;DRP;6647;48342;70;0;0;40;3;3;5;0;8;79829,53;A
2021;65639;2022;DRP;4557;48343;70;0;0;40;3;3;5;0;9;229405,34;A
2021;65641;2022;DRP;6699;46548;70;0;0;1;3;3;5;0;4;267146,04;A
2021;65639;2023;DRP;4309;39375;70;0;0;7;3;3;5;0;4;21571,06;X
2021;65645;2022;DRP;10138;39375;70;0;0;7;3;3;5;0;4;918448,14;A
2021;65639;2022;DRP;10238;39375;70;0;0;7;3;3;5;0;4;170617,18;A
2021;65639;2022;DRP;11953;39375;70;0;0;7;3;3;5;0;4;211895,18;A
2021;65644;2022;DRP;8751;39375;70;0;0;7;3;3;5;0;4;3514333,71;A
2021;65641;2022;DRP;7193;39375;70;0;0;7;3;3;5;0;4;53709,25;A
2021;65641;2022;DRP;6699;39375;70;0;0;7;3;3;5;0;4;43064,79;A
2021;65644;2022;DRP;4806;39376;70;0;0;2;3;3;5;0;4;596314,13;A
2021;65644;2022;DRP;6645;39378;70;0;0;8;3;3;5;0;4;52594,33;A
2021;65644;2022;DRP;10729;39379;70;0;0;5;3;3;5;0;3;1500810,6;A
2021;65644;2022;DRP;7829;39379;70;0;0;5;3;3;5;0;3;428481,61;A
2021;65639;2022;DRP;8408;39380;70;0;0;7;3;3;5;0;4;497886,25;A
2021;65644;2022;DRP;7829;39382;70;0;0;1;3;3;5;0;1;104693;A
2021;65638;2022;DRP;9081;39383;70;0;0;1;3;3;5;0;2;589781,03;A
2021;65644;2022;DRP;13722;39385;70;0;0;1;3;3;5;0;4;1041171,8;A
2021;65644;2022;DRP;9497;39385;70;0;0;1;3;3;5;0;4;2394886,73;A
2021;65641;2022;DRP;6371;39385;70;0;0;1;3;3;5;0;4;447403,15;A
2021;65645;2022;DRP;4899;39385;70;0;0;1;3;3;5;0;4;1965970,57;A
2021;65640;2022;DRP;8495;39386;70;0;0;1;3;3;5;0;5;1057037,56;A
2021;65640;2022;DRP;6772;39387;70;0;0;1;3;3;5;0;6;806571,88;A
2021;65640;2022;DRP;13679;39388;70;0;0;1;3;3;5;0;7;961700,58;A
2021;65639;2023;DRP;5043;39389;70;0;0;1;3;3;5;0;8;905285,69;X
2021;65639;2022;DRP;9498;39389;70;0;0;1;3;3;5;0;8;1318746,42;A
2021;65639;2022;DRP;8408;39391;70;0;0;1;3;3;5;0;10;1175098,92;A
2021;65642;2022;DRP;9853;39392;70;0;0;1;3;3;5;0;12;98281,02;A
2021;65642;2022;DRP;9082;39392;70;0;0;1;3;3;5;0;12;452738,37;A
2021;65642;2022;DRP;4839;39392;70;0;0;1;3;3;5;0;12;1100085,57;A
2021;65643;2022;DRP;9854;39394;70;0;0;1;3;3;5;0;15;1276841,71;A
2021;65643;2022;DRP;4876;39394;70;0;0;1;3;3;5;0;15;791846,09;A
2021;65642;2022;DRP;4839;39395;70;0;0;1;3;3;5;0;89;964076,74;A
2021;65639;2022;DRP;10238;39398;70;0;0;1;3;3;5;0;4;1318504,41;A
2021;65639;2022;DRP;6885;39398;70;0;0;1;3;3;5;0;4;586269,22;A
2021;65639;2022;DRP;8408;39399;70;0;0;1;3;3;5;0;1;3224484,13;A
2021;65639;2022;DRP;7189;39399;70;0;0;1;3;3;5;0;1;2753997,37;A
2021;65638;2022;DRP;9081;39400;70;0;0;1;3;3;5;0;1;52132,99;A
2021;65641;2022;DRP;5452;39400;70;0;0;1;3;3;5;0;1;1953265,38;A
2021;65639;2023;DRP;4309;48344;70;0;0;40;3;3;5;0;10;63222,63;X
2021;65639;2022;DRP;8571;48344;70;0;0;40;3;3;5;0;10;1215,59;A
2021;65642;2022;DRP;9853;48345;70;0;0;40;3;3;5;0;11;156019,13;A
2021;65642;2022;DRP;9082;48345;70;0;0;40;3;3;5;0;11;150097,97;A
2021;65642;2022;DRP;4839;48345;70;0;0;40;3;3;5;0;11;78256,6;A
2021;65642;2022;DRP;6648;48346;70;0;0;40;3;3;5;0;12;59555,22;A
2021;65638;2022;DRP;9081;48347;70;0;0;40;3;3;5;0;14;107047,64;A
2021;65638;2022;DRP;6854;48347;70;0;0;40;3;3;5;0;14;30966,39;A
2021;65643;2022;DRP;8886;48348;70;0;0;40;3;3;5;0;15;3088404,02;A
2021;65640;2022;DRP;13679;53245;70;0;0;59;3;3;5;0;5;6554,09;A
2021;65640;2022;DRP;9723;53245;70;0;0;59;3;3;5;0;5;450754,67;A
2021;65644;2023;DRP;14024;27123;70;0;0;5;3;3;5;0;3;3003718,26;A
2021;65644;2023;DRP;10898;27123;70;0;0;5;3;3;5;0;3;2062103,82;A
2021;65641;2023;DRP;4310;27124;70;0;0;5;3;3;5;0;4;4012384,05;A
2021;65642;2023;DRP;11099;28132;70;0;0;7;3;3;5;0;1;64831,73;A
2021;65645;2023;DRP;7383;28132;70;0;0;7;3;3;5;0;1;2050649,8;A
2021;65644;2023;DRP;4045;28132;70;0;0;7;3;3;5;0;1;29691,95;A
2021;65638;2023;DRP;1135;28132;70;0;0;7;3;3;5;0;1;616947,03;A
2021;65644;2023;DRP;14024;28133;70;0;0;7;3;3;5;0;3;1732810,84;A
2021;65644;2023;DRP;137;28133;70;0;0;7;3;3;5;0;3;892875,77;A
2021;65641;2023;DRP;14579;28134;70;0;0;7;3;3;5;0;4;144605,37;A
2021;65641;2023;DRP;994;28134;70;0;0;7;3;3;5;0;4;240640,77;A
2021;65640;2023;DRP;1110;28135;70;0;0;7;3;3;5;0;7;557706,29;A
2021;65640;2023;DRP;297;28135;70;0;0;7;3;3;5;0;7;6552297,92;A
2021;65639;2023;DRP;14995;28136;70;0;0;7;3;3;5;0;8;157340,96;A
2021;65639;2023;DRP;14405;28136;70;0;0;7;3;3;5;0;8;574461,44;A
2021;65639;2023;DRP;9191;28136;70;0;0;7;3;3;5;0;8;10215,6;A
2021;65639;2023;DRP;1036;28136;70;0;0;7;3;3;5;0;8;138454,43;A
2021;65639;2023;DRP;14588;28137;70;0;0;7;3;3;5;0;9;95681,41;A
2021;65639;2023;DRP;9191;28137;70;0;0;7;3;3;5;0;9;198730,55;A
2021;65639;2023;DRP;8670;28137;70;0;0;7;3;3;5;0;9;715827,8;A
2021;65642;2023;DRP;2775;28138;70;0;0;7;3;3;5;0;11;1411293,79;A
2021;65639;2023;DRP;14995;24213;70;0;0;57;3;3;5;0;1;29271733,29;A
2021;65645;2023;DRP;14037;24213;70;0;0;57;3;3;5;0;1;753090,97;A
2021;65642;2023;DRP;11099;24213;70;0;0;57;3;3;5;0;1;197434,53;A
2021;65645;2023;DRP;4840;24213;70;0;0;57;3;3;5;0;1;6357897,11;X
2021;65639;2023;DRP;1036;24213;70;0;0;57;3;3;5;0;1;3688907,37;A
2021;65644;2023;DRP;2719;24213;70;0;0;57;3;3;5;0;1;218825,38;A
2021;65638;2023;DRP;8543;24214;70;0;0;57;3;3;5;0;2;16523116,66;A
2021;65644;2023;DRP;10898;24215;70;0;0;57;3;3;5;0;3;1956499,53;A
2021;65644;2023;DRP;5669;24215;70;0;0;57;3;3;5;0;3;5384541,85;A
2021;65642;2023;DRP;14950;24216;70;0;0;57;3;3;5;0;4;7509927,2;A
2021;65641;2023;DRP;10601;24216;70;0;0;57;3;3;5;0;4;19890469,09;A
2021;65644;2023;DRP;10898;24216;70;0;0;57;3;3;5;0;4;1222949,1;A
2021;65642;2023;DRP;4860;24216;70;0;0;57;3;3;5;0;4;9568059,43;A
2021;65644;2023;DRP;3562;24216;70;0;0;57;3;3;5;0;4;1263951,25;A
2021;65641;2023;DRP;4310;24216;70;0;0;57;3;3;5;0;4;10791865,67;A
2021;65642;2023;DRP;2775;24216;70;0;0;57;3;3;5;0;4;4297866,63;A
2021;65639;2023;DRP;8670;24217;70;0;0;57;3;3;5;0;8;1133770,46;A
2021;65639;2023;DRP;10158;24218;70;0;0;57;3;3;5;0;9;20167582,49;A
2021;65641;2023;DRP;5210;27293;70;0;0;1;3;3;5;0;4;526783,19;A
2021;65641;2023;DRP;3835;27293;70;0;0;1;3;3;5;0;4;2047833,31;A
2021;65639;2023;DRP;14995;27295;70;0;0;87;3;3;5;0;8;4858906,58;A
2021;65639;2023;DRP;14588;27295;70;0;0;87;3;3;5;0;8;5588333,61;A
2021;65639;2023;DRP;7144;27295;70;0;0;87;3;3;5;0;8;10002078,58;A
2021;65639;2023;DRP;8670;25462;70;0;0;1;3;3;5;0;1;3392865,62;A
2021;65644;2023;DRP;5669;25462;70;0;0;1;3;3;5;0;1;431720,23;A
2021;65644;2023;DRP;7095;25462;70;0;0;1;3;3;5;0;1;366086,85;A
2021;65639;2023;DRP;4965;25462;70;0;0;1;3;3;5;0;1;1500048,63;A
2021;65644;2023;DRP;4669;25462;70;0;0;1;3;3;5;0;1;301150,73;A
2021;65644;2023;DRP;2719;25462;70;0;0;1;3;3;5;0;1;74914,96;A
2021;65641;2023;DRP;11378;25463;70;0;0;1;3;3;5;0;4;249939,27;X
2021;65639;2023;DRP;4965;25464;70;0;0;1;3;3;5;0;9;879009,39;A
2021;65645;2023;DRP;15087;31418;70;0;0;7;3;3;5;0;1;685366,27;A
2021;65640;2023;DRP;14581;31418;70;0;0;7;3;3;5;0;1;3069240,64;A
2021;65645;2023;DRP;11320;31418;70;0;0;7;3;3;5;0;1;3180042,86;A
2021;65645;2023;DRP;799;31418;70;0;0;7;3;3;5;0;1;257044,48;A
2021;65638;2023;DRP;1135;21515;70;0;0;25;3;3;5;0;14;159294,43;A
2021;65644;2023;DRP;14231;28560;70;0;0;1;3;3;5;0;4;25104850,57;A
2021;65644;2023;DRP;11110;28560;70;0;0;1;3;3;5;0;4;9057788,56;A
2021;65644;2023;DRP;8673;28560;70;0;0;1;3;3;5;0;4;7676679,91;A
2021;65644;2023;DRP;4715;28560;70;0;0;1;3;3;5;0;4;11022757,6;A
2021;65644;2023;DRP;1163;28560;70;0;0;1;3;3;5;0;4;8605938,4;A
2021;65640;2023;DRP;10602;25585;70;0;0;2;3;3;5;0;6;107867,41;A
2021;65640;2023;DRP;8675;25585;70;0;0;2;3;3;5;0;6;76268,2;A
2021;65640;2023;DRP;2868;25585;70;0;0;2;3;3;5;0;6;49833,47;A
2021;65641;2023;DRP;299;25585;70;0;0;2;3;3;5;0;6;731470,4;A
2021;65643;2023;DRP;683;25587;70;0;0;2;3;3;5;0;13;29482,51;A
2021;65642;2023;DRP;5492;28767;70;0;0;26;3;3;5;0;13;251050,62;A
2021;65644;2023;DRP;10140;29871;70;0;0;1;3;3;5;0;4;936741,38;A
2021;65639;2023;DRP;5738;29871;70;0;0;1;3;3;5;0;4;29622444,43;A
2021;65644;2023;DRP;3562;29871;70;0;0;1;3;3;5;0;4;508629,75;A
2021;65644;2023;DRP;137;29871;70;0;0;1;3;3;5;0;4;399909,91;A
2020;37067;2023;DRP;10466;31813;20;23;0;70;3;3;1;0;14;36725253,75;A
2020;37067;2023;DRP;6242;31813;20;23;0;70;3;3;1;0;14;3813968,67;A
2020;37067;2023;DRP;5093;31813;20;23;0;70;3;3;1;0;14;10427557,57;A
2020;37067;2023;DRP;2839;31813;20;23;0;70;3;3;1;0;14;5545101,28;A
2020;37067;2023;DRP;6242;31815;20;23;0;70;3;3;3;0;14;1524816,44;A
2020;37067;2023;DRP;5093;31815;20;23;0;70;3;3;3;0;14;3288953,32;A
2020;37067;2023;DRP;8174;31816;20;23;0;70;3;3;6;0;14;855478,55;A
2020;37067;2023;DRP;2839;31816;20;23;0;70;3;3;6;0;14;1639187,9;A
2020;37067;2023;DRP;1789;31816;20;23;0;70;3;3;6;0;14;156218,71;A
2020;37067;2023;DRP;1789;31817;20;23;0;70;3;3;9;0;14;219633,52;A
2020;37067;2023;DRP;10466;31826;20;23;0;70;3;9;6;0;14;76200445,87;A
2020;37067;2023;DRP;2839;31826;20;23;0;70;3;9;6;0;14;782547,09;A
2021;65644;2023;DRP;2719;31836;70;0;0;1;3;3;5;0;4;23153,24;A
2021;65638;2023;DRP;11377;31837;70;0;0;310;3;3;5;0;14;657996,23;X
2021;65638;2023;DRP;4857;31837;70;0;0;310;3;3;5;0;14;490667,56;A
2021;65638;2023;DRP;272;31837;70;0;0;310;3;3;5;0;14;233740,62;A
2021;65638;2023;DRP;14583;23897;70;0;0;1;3;3;5;0;1;28903237,18;A
2021;65638;2023;DRP;3846;23898;70;0;0;1;3;3;5;0;2;10881879,29;A
2022;53374;2023;DRP;11101;25949;70;0;0;68;3;3;1;0;3;12499344,24;A
2022;53374;2023;DRP;7146;25949;70;0;0;68;3;3;1;0;3;9851741,25;A
2022;53374;2023;DRP;5162;25949;70;0;0;68;3;3;1;0;3;33212111,47;A
2022;66386;2023;DRP;10393;29994;20;24;0;17;3;3;1;0;4;7103990,04;A
2022;4;2023;DRP;3778;31937;20;23;0;71;3;3;5;0;14;13868447,99;A
2022;4;2023;DRP;503;31937;20;23;0;71;3;3;5;0;14;6878131,63;A
2023;49402;2023;DRP;13827;16324;45;0;0;31;3;3;1;0;1;12912674,84;A
2021;32722;2023;DRP;5319;16324;45;0;0;31;3;3;1;0;1;1260986,09;A
2021;32722;2023;DRP;52;16324;45;0;0;31;3;3;1;0;1;2370325,09;A
2021;65640;2023;DRP;15067;17442;70;0;0;27;3;3;5;0;1;3962850,02;A
2021;65639;2023;DRP;11049;17442;70;0;0;27;3;3;5;0;1;56420447,8;A
2021;65639;2023;DRP;4079;17442;70;0;0;27;3;3;5;0;1;33561342,81;A
2021;65639;2023;DRP;14405;17443;70;0;0;27;3;3;5;0;4;6873401,51;A
2021;65639;2023;DRP;7144;17443;70;0;0;27;3;3;5;0;4;163441,06;A
2021;65645;2023;DRP;10603;10531;70;0;0;40;3;3;5;0;1;311939,97;A
2021;65644;2023;DRP;10898;10531;70;0;0;40;3;3;5;0;1;2946604,87;A
2021;65644;2023;DRP;8673;10531;70;0;0;40;3;3;5;0;1;8105004,36;A
2021;65645;2023;DRP;4899;10531;70;0;0;40;3;3;5;0;1;840647,59;A
2021;65644;2023;DRP;14024;10532;70;0;0;40;3;3;5;0;2;20707,47;A
2021;65644;2023;DRP;10140;10532;70;0;0;40;3;3;5;0;2;27054,56;A
2021;65644;2023;DRP;5669;10532;70;0;0;40;3;3;5;0;2;24800,76;A
2021;65644;2023;DRP;3562;10532;70;0;0;40;3;3;5;0;2;14690,03;A
2021;65644;2023;DRP;2082;10532;70;0;0;40;3;3;5;0;2;14690,03;A
2021;65644;2023;DRP;15073;10533;70;0;0;40;3;3;5;0;3;157347,7;A
2021;65644;2023;DRP;10140;10533;70;0;0;40;3;3;5;0;3;339796,75;A
2021;65644;2023;DRP;11024;10533;70;0;0;40;3;3;5;0;3;399313,04;A
2021;65640;2023;DRP;5211;10533;70;0;0;40;3;3;5;0;3;1057234,14;A
2021;65644;2023;DRP;7095;10533;70;0;0;40;3;3;5;0;3;264134,66;A
2021;65640;2023;DRP;3961;10533;70;0;0;40;3;3;5;0;3;766599,39;A
2021;65644;2023;DRP;4669;10533;70;0;0;40;3;3;5;0;3;217282,72;A
2021;65645;2023;DRP;14037;10534;70;0;0;40;3;3;5;0;4;14428,8;A
2021;65645;2023;DRP;4899;10534;70;0;0;40;3;3;5;0;4;113616,86;A
2021;65640;2023;DRP;4841;10535;70;0;0;40;3;3;5;0;5;36871,58;A
2021;65640;2023;DRP;14041;10536;70;0;0;40;3;3;5;0;6;246224,54;A
2021;65640;2023;DRP;2868;10536;70;0;0;40;3;3;5;0;6;38146,33;A
2021;65640;2023;DRP;1110;10536;70;0;0;40;3;3;5;0;6;72558,29;A
2021;65640;2023;DRP;14581;10537;70;0;0;40;3;3;5;0;7;1388073,34;A
2021;65640;2023;DRP;9847;10537;70;0;0;40;3;3;5;0;7;1995012,49;A
2021;65644;2023;DRP;11024;10538;70;0;0;40;3;3;5;0;8;312578,1;A
2021;65639;2023;DRP;10158;10538;70;0;0;40;3;3;5;0;8;904503,95;A
2021;65639;2023;DRP;4965;10538;70;0;0;40;3;3;5;0;8;737852,79;A
2021;65639;2023;DRP;4352;10538;70;0;0;40;3;3;5;0;8;61481,17;A
2021;65639;2023;DRP;10158;10539;70;0;0;40;3;3;5;0;9;652614,67;A
2021;65639;2023;DRP;9191;10539;70;0;0;40;3;3;5;0;9;464477,58;A
2021;65639;2023;DRP;7230;10539;70;0;0;40;3;3;5;0;9;514297,64;A
2021;65642;2023;DRP;10940;10542;70;0;0;40;3;3;5;0;12;931529,06;A
2021;65638;2023;DRP;14583;10543;70;0;0;40;3;3;5;0;14;89264,12;A
2021;65638;2023;DRP;5960;10543;70;0;0;40;3;3;5;0;14;342561,19;A
2021;65638;2023;DRP;4857;10543;70;0;0;40;3;3;5;0;14;259759,1;A
2021;65638;2023;DRP;2801;10543;70;0;0;40;3;3;5;0;14;113711,28;A
2021;65645;2023;DRP;10938;16560;70;0;0;1;3;3;5;0;1;308020,23;A
2021;65639;2023;DRP;8670;16560;70;0;0;1;3;3;5;0;1;2269533,18;A
2021;65644;2023;DRP;931;16560;70;0;0;1;3;3;5;0;1;308193,49;A
2021;65644;2023;DRP;137;16560;70;0;0;1;3;3;5;0;1;1819081,52;A
2021;65638;2023;DRP;809;16560;70;0;0;1;3;3;5;0;1;92085,2;A
2021;65638;2023;DRP;8543;16561;70;0;0;1;3;3;5;0;2;2444315,56;A
2021;65638;2023;DRP;2087;16561;70;0;0;1;3;3;5;0;2;3175909,37;A
2021;65639;2023;DRP;14405;16563;70;0;0;1;3;3;5;0;4;501686,21;A
2021;65644;2023;DRP;4812;16563;70;0;0;1;3;3;5;0;4;332973,83;A
2021;65641;2023;DRP;299;16563;70;0;0;1;3;3;5;0;4;78871,59;A
2021;65640;2023;DRP;14041;16565;70;0;0;1;3;3;5;0;6;533180,45;A
2021;65639;2023;DRP;4965;16565;70;0;0;1;3;3;5;0;6;295755,84;A
2021;65639;2023;DRP;5738;16565;70;0;0;1;3;3;5;0;6;295755,84;A
2021;65640;2023;DRP;4841;16565;70;0;0;1;3;3;5;0;6;754783,23;A
2021;65639;2023;DRP;10158;16566;70;0;0;1;3;3;5;0;11;844,04;A
2021;65642;2023;DRP;5492;16567;70;0;0;1;3;3;5;0;12;1462599,06;A
2021;65642;2023;DRP;10940;16568;70;0;0;1;3;3;5;0;13;1464836,8;A
2021;65643;2023;DRP;5092;16569;70;0;0;1;3;3;5;0;14;637855,51;A
2021;65640;2023;DRP;10826;13755;70;0;0;5;3;3;5;0;1;5984,37;A
2021;65645;2023;DRP;10603;13755;70;0;0;5;3;3;5;0;1;26398,45;A
2021;65639;2023;DRP;7230;13755;70;0;0;5;3;3;5;0;1;15047,1;A
2021;65639;2023;DRP;8670;13755;70;0;0;5;3;3;5;0;1;45110,32;A
2021;65639;2023;DRP;4352;13755;70;0;0;5;3;3;5;0;1;4985,49;A
2021;65638;2023;DRP;7651;13756;70;0;0;5;3;3;5;0;2;96797,95;A
2021;65638;2023;DRP;4857;13756;70;0;0;5;3;3;5;0;2;13265,81;A
2021;65644;2023;DRP;2082;13757;70;0;0;5;3;3;5;0;3;31111,77;A
2021;65644;2023;DRP;931;13757;70;0;0;5;3;3;5;0;3;28605,97;A
2021;65644;2023;DRP;137;13757;70;0;0;5;3;3;5;0;3;24461,62;A
2021;65642;2023;DRP;14950;13758;70;0;0;5;3;3;5;0;4;232663,82;A
2021;65639;2023;DRP;14405;13758;70;0;0;5;3;3;5;0;4;214640,47;A
2021;65641;2023;DRP;11378;13758;70;0;0;5;3;3;5;0;4;41382,42;X
2021;65641;2023;DRP;8545;13758;70;0;0;5;3;3;5;0;4;32154,22;A
2021;65641;2023;DRP;5100;13758;70;0;0;5;3;3;5;0;4;34919,35;A
2021;65641;2023;DRP;4310;13758;70;0;0;5;3;3;5;0;4;22452,64;A
2021;65640;2023;DRP;3961;13760;70;0;0;5;3;3;5;0;7;75324,93;A
2021;65639;2023;DRP;14588;13761;70;0;0;5;3;3;5;0;8;17138,83;A
2021;65639;2023;DRP;10158;13761;70;0;0;5;3;3;5;0;8;146339,67;A
2021;65639;2023;DRP;980;13761;70;0;0;5;3;3;5;0;8;53100,71;A
2021;65639;2023;DRP;9191;13762;70;0;0;5;3;3;5;0;9;43652,1;A
2021;65639;2023;DRP;4079;13762;70;0;0;5;3;3;5;0;9;72953,43;A
2021;65642;2023;DRP;764;13763;70;0;0;5;3;3;5;0;12;84096,21;A
2021;65638;2023;DRP;14048;13764;70;0;0;5;3;3;5;0;14;232170,58;A
2021;65638;2023;DRP;2801;13764;70;0;0;5;3;3;5;0;14;15349,77;A
2021;65640;2023;DRP;9847;16746;70;0;0;51;3;3;5;0;4;816665,28;A
2021;65638;2023;DRP;10939;13771;70;0;0;70;3;3;5;0;2;234250,78;A
2021;65638;2023;DRP;2801;13771;70;0;0;70;3;3;5;0;2;76467,65;A
2021;65640;2023;DRP;15067;13773;70;0;0;70;3;3;5;0;7;144819,79;A
2021;65640;2023;DRP;6970;13773;70;0;0;70;3;3;5;0;7;275412,63;A
2021;65640;2023;DRP;2868;13773;70;0;0;70;3;3;5;0;7;179953,98;A
2021;65640;2023;DRP;297;13773;70;0;0;70;3;3;5;0;7;165838,45;A
2021;65639;2023;DRP;13423;13774;70;0;0;70;3;3;5;0;9;152823,9;A
2021;65639;2023;DRP;11049;13774;70;0;0;70;3;3;5;0;9;294769,38;A
2021;65639;2023;DRP;4079;13774;70;0;0;70;3;3;5;0;9;146948,79;A
2021;65639;2023;DRP;2835;13774;70;0;0;70;3;3;5;0;9;168663,1;A
2021;65643;2023;DRP;7419;13775;70;0;0;70;3;3;5;0;15;196914,29;A
2021;65643;2023;DRP;4062;13775;70;0;0;70;3;3;5;0;15;231489,41;A
2021;65639;2023;DRP;14588;2767;70;0;0;1;3;3;5;0;1;1438470,22;A
2021;65638;2023;DRP;14048;2768;70;0;0;1;3;3;5;0;2;3163204,76;A
2021;65638;2023;DRP;7651;2768;70;0;0;1;3;3;5;0;2;3246716,44;A
2021;65644;2023;DRP;3562;2768;70;0;0;1;3;3;5;0;2;2100046,9;A
2021;65639;2023;DRP;14588;2769;70;0;0;1;3;3;5;0;4;3447617,18;A
2021;65644;2023;DRP;14231;2769;70;0;0;1;3;3;5;0;4;6882793,66;A
2021;65641;2023;DRP;4859;2769;70;0;0;1;3;3;5;0;4;1618997,59;A
2021;65644;2023;DRP;3562;2769;70;0;0;1;3;3;5;0;4;466052,39;A
2021;65644;2023;DRP;2027;2769;70;0;0;1;3;3;5;0;4;205733,57;A
2021;65645;2023;DRP;799;2769;70;0;0;1;3;3;5;0;4;38696,19;A
2021;65640;2023;DRP;9847;2770;70;0;0;1;3;3;5;0;6;1764595,03;A
2021;65640;2023;DRP;6970;2770;70;0;0;1;3;3;5;0;6;3059053,31;A
2021;65640;2023;DRP;2868;2771;70;0;0;1;3;3;5;0;7;616418,57;A
2021;65639;2023;DRP;7144;2772;70;0;0;1;3;3;5;0;8;3881314,61;A
2021;65639;2023;DRP;5738;2772;70;0;0;1;3;3;5;0;8;7841092,73;A
2021;65639;2023;DRP;4352;2772;70;0;0;1;3;3;5;0;8;1670259,97;A
2021;65639;2023;DRP;2835;2773;70;0;0;1;3;3;5;0;9;1005068,09;A
2021;65638;2023;DRP;14583;2776;70;0;0;1;3;3;5;0;14;1370316,4;A
2021;65638;2023;DRP;9844;2776;70;0;0;1;3;3;5;0;14;8362382,61;A
2021;65639;2023;DRP;14995;5834;70;0;0;2;3;3;5;0;4;41857,49;A
2021;65639;2023;DRP;4965;5834;70;0;0;2;3;3;5;0;4;70864,69;A
2021;65639;2023;DRP;1801;5834;70;0;0;2;3;3;5;0;4;60160,43;A
2021;65645;2023;DRP;7383;4819;70;0;0;157;3;3;5;0;1;155302,62;A
2021;65640;2023;DRP;14581;7078;70;0;0;20;3;3;5;0;1;24976,9;A
2021;65638;2023;DRP;9844;7078;70;0;0;20;3;3;5;0;1;100572,03;A
2021;65644;2023;DRP;8673;7078;70;0;0;20;3;3;5;0;1;144763,94;A
2021;65640;2023;DRP;5211;7078;70;0;0;20;3;3;5;0;1;9970,31;A
2021;65640;2023;DRP;6970;7078;70;0;0;20;3;3;5;0;1;9091,57;A
2021;65640;2023;DRP;4841;7078;70;0;0;20;3;3;5;0;1;8212,84;A
2021;65644;2023;DRP;14231;6134;70;0;0;1;3;3;5;0;4;12240579,29;A
2021;65644;2023;DRP;11024;6134;70;0;0;1;3;3;5;0;4;9876951,01;A
2021;65639;2023;DRP;7230;6134;70;0;0;1;3;3;5;0;4;96797,39;A
2021;65643;2023;DRP;7598;6134;70;0;0;1;3;3;5;0;4;226714,37;A
2021;65639;2023;DRP;7144;6134;70;0;0;1;3;3;5;0;4;155998,55;A
2021;65644;2023;DRP;3680;6134;70;0;0;1;3;3;5;0;4;4563632,66;A
2021;65639;2023;DRP;1036;6134;70;0;0;1;3;3;5;0;4;46630,82;A
2021;65643;2023;DRP;683;6134;70;0;0;1;3;3;5;0;4;148584,81;A
2021;65644;2023;DRP;10140;15176;70;0;0;1;3;3;5;0;1;958866,42;A
2021;65645;2023;DRP;10603;15176;70;0;0;1;3;3;5;0;1;9042590,85;A
2021;65645;2023;DRP;4899;15176;70;0;0;1;3;3;5;0;1;7882902,1;A
2021;65645;2023;DRP;1778;15176;70;0;0;1;3;3;5;0;1;12420645,51;A
2021;65644;2023;DRP;137;15176;70;0;0;1;3;3;5;0;1;409355,44;A
2021;65644;2023;DRP;11024;15178;70;0;0;1;3;3;5;0;3;303147,26;A
2021;65639;2023;DRP;14995;15179;70;0;0;1;3;3;5;0;4;13748846,03;A
2021;65642;2023;DRP;15066;15179;70;0;0;1;3;3;5;0;4;10844269,6;A
