aa_oca_original;n_oca_original;aa_precepcion;t_precepcion;n_precepcion;c_numcred;c_juris;c_sjuris;c_entidad;c_inciso;c_pprincipal;c_pparcial;c_ubica_geo;i_total;e_formulario
2024;61985;2025;PRD;107287;6338;29;0;0;3;3;1;4;117142855;A
2021;37275;2022;PRD;77096;45153;55;0;0;3;3;5;1;9232547,52;A
2020;46098;2021;PRD;71613;35420;26;26;0;3;3;1;4;3020741,81;A
2020;46158;2021;PRD;63124;35420;26;26;0;3;3;1;4;5020198,33;A
2019;37529;2019;PRD;313310;52346;21;0;0;3;3;1;1;1964639,96;A
2021;65638;2025;PRD;99821;2821;21;0;0;3;3;5;4;2008930;A
2021;65638;2025;PRD;99821;33743;20;28;0;3;3;5;1;177100;A
2021;65638;2025;PRD;99821;34680;75;0;510;3;3;5;1;35420;A
2024;59742;2025;PRD;81163;45967;45;0;0;3;3;1;1;12479782,92;A
2021;65645;2025;PRD;62116;31010;21;0;270;3;3;5;1;566720;A
2021;65640;2025;PRD;59558;26869;20;21;0;3;3;5;4;963270;A
2021;65640;2025;PRD;59558;35983;20;21;934;3;3;5;1;35420;A
2020;37067;2022;PRD;90199;47153;20;23;0;3;3;1;14;318864,21;A
2019;37529;2019;PRD;238681;52346;21;0;0;3;3;1;1;1058918,01;A
2021;65645;2025;PRD;108605;15783;45;0;0;3;3;5;4;1772773,14;A
2021;65644;2025;PRD;122746;2022;9;0;0;3;3;5;1;2867480;A
2021;37275;2022;PRD;114876;45153;55;0;0;3;3;5;1;11322547,52;A
2021;59159;2022;PRD;78993;6641;26;0;0;3;3;5;4;9777046,63;A
2021;32665;2022;PRD;107516;8553;35;0;0;3;3;1;1;3532321,34;A
2020;37067;2022;PRD;385091;33120;20;23;0;3;9;6;14;576386,6;A
2020;37067;2022;PRD;385095;47153;20;23;0;3;3;1;14;60736,04;A
2021;65641;2022;PRD;345132;39380;21;0;0;3;3;5;4;1207260,25;A
2021;65641;2022;PRD;345132;53913;35;0;0;3;3;5;4;760998,7;A
2021;32565;2022;PRD;110916;34055;26;26;0;3;3;1;4;222386;A
2020;46037;2022;PRD;111488;34055;26;26;0;3;3;1;4;3360074,83;A
2021;65641;2025;PRD;129377;2823;21;0;0;3;3;5;4;1292060;A
2021;65641;2025;PRD;129377;18619;55;0;0;3;3;5;1;6092240;A
2021;65641;2025;PRD;129377;24179;60;0;0;3;3;5;4;566720;A
2021;65641;2025;PRD;129377;25585;75;0;0;3;3;5;4;4196064,38;A
2021;65641;2025;PRD;129377;26262;20;28;215;3;3;5;1;2935240;A
2021;32665;2021;PRD;232694;9678;35;0;0;3;3;1;1;4733261,55;A
2019;37529;2021;PRD;273430;60399;45;0;0;3;3;1;1;720712;A
2021;27271;2021;PRD;295607;60399;45;0;0;3;3;1;1;4900963,83;A
2021;65645;2025;PRD;134933;15783;45;0;0;3;3;5;4;1772773,14;A
2021;65645;2025;PRD;134933;16543;45;0;0;3;3;5;8;4789136,92;A
2021;65645;2025;PRD;134933;35983;20;21;934;3;3;5;1;70840;A
2021;65644;2025;PRD;122746;15785;45;0;0;3;3;5;8;35420;A
2021;65644;2025;PRD;122746;18619;55;0;0;3;3;5;1;1841840;A
2021;65644;2025;PRD;122746;26869;20;21;0;3;3;5;4;70840;A
2021;65640;2025;PRD;122764;7516;35;0;0;3;3;5;4;637560;A
2021;65638;2025;PRD;122781;2821;21;0;0;3;3;5;4;2008930;A
2021;65638;2025;PRD;122781;17436;50;0;0;3;3;5;1;7133979,42;A
2021;65638;2025;PRD;122781;18619;55;0;0;3;3;5;1;11334400;A
2021;65638;2025;PRD;122781;33743;20;28;0;3;3;5;1;177100;A
2021;65643;2025;PRD;122795;33743;20;28;0;3;3;5;1;108377,5;A
2021;65642;2025;PRD;143512;2825;21;0;0;3;3;5;4;8739561,32;A
2021;65642;2025;PRD;143512;17436;50;0;0;3;3;5;1;1831510,95;A
2021;65642;2025;PRD;143512;27892;20;21;0;3;3;5;1;12909506,3;A
2021;65642;2025;PRD;143512;27894;20;21;0;3;3;5;13;205539,38;A
2021;65642;2022;PRD;345157;46136;50;0;0;3;3;5;12;303238,2;A
2022;20559;2022;PRD;390512;18741;50;0;0;3;3;1;1;3125148,75;A
2020;37067;2022;PRD;329183;47155;20;23;0;3;3;9;14;65184,4;A
2021;65642;2022;PRD;380244;46136;50;0;0;3;3;5;12;654289,53;A
2021;65642;2022;PRD;380244;50949;60;0;0;3;3;5;13;28835,1;A
2021;65642;2022;PRD;380244;57422;55;0;0;3;3;5;4;1250985,64;A
2021;65642;2022;PRD;380244;61222;20;27;210;3;3;5;11;550697,7;A
2021;32623;2025;PRD;152724;6340;29;0;0;3;3;1;4;903160;A
2021;65643;2023;PRD;322869;56730;20;27;210;3;3;5;15;65789,4;A
2021;65638;2023;PRD;322908;31837;20;23;0;3;3;5;14;201409,38;A
2021;65640;2022;PRD;337712;46132;50;0;0;3;3;5;5;105197,4;A
2021;65640;2022;PRD;337712;48340;40;0;0;3;3;5;6;83853,65;A
2021;65640;2022;PRD;337712;57419;21;0;270;3;3;5;1;486374;A
2021;65640;2022;PRD;337712;61227;20;27;210;3;3;5;3;196261,76;A
2021;65639;2022;PRD;373306;39389;45;0;0;3;3;5;8;1410500;A
2021;65639;2022;PRD;373306;46131;50;0;0;3;3;5;4;141680;A
2021;65639;2022;PRD;373306;48343;40;0;0;3;3;5;9;823522,87;A
2021;65639;2022;PRD;373306;53920;45;0;0;3;3;5;8;1828995,07;A
2021;65639;2022;PRD;373306;61186;55;0;0;3;3;5;9;10508169,3;A
2021;65640;2022;PRD;373566;39387;45;0;0;3;3;5;6;274689,34;A
2021;65640;2022;PRD;373566;39388;45;0;0;3;3;5;7;2079884,47;A
2021;65640;2022;PRD;373566;48337;40;0;0;3;3;5;3;366715,52;A
2021;65640;2022;PRD;373566;50942;50;0;0;3;3;5;6;135616,51;A
2014;56571;2015;PRD;1027255;3673;21;0;0;3;3;5;1;2003;A
2021;32557;2022;PRD;338374;34067;26;26;0;3;3;3;4;1626000;A
2014;56571;2015;PRD;1027006;3673;21;0;0;3;3;5;1;2003;A
2014;56571;2015;PRD;1084478;3673;21;0;0;3;3;5;1;2003;A
2019;44929;2020;PRD;38511;16951;45;0;0;3;3;1;1;1249037,2;A
2021;65643;2023;PRD;329451;56730;20;27;210;3;3;5;15;65789,4;A
2021;65641;2023;PRD;348873;10534;40;0;0;3;3;5;4;7012722,99;A
2021;65640;2023;PRD;349016;52072;45;0;0;3;3;5;4;1209896,28;A
2022;53374;2023;PRD;341300;25949;70;0;0;3;3;1;3;1273736,7;A
2022;53374;2023;PRD;341320;25949;70;0;0;3;3;1;3;716558,4;A
2022;53374;2023;PRD;341323;25949;70;0;0;3;3;1;3;716558,4;A
2022;53374;2023;PRD;341340;25949;70;0;0;3;3;1;3;54246,78;A
2021;65644;2023;PRD;368462;28132;20;27;210;3;3;5;1;56754,8;A
2021;65644;2023;PRD;368462;28133;20;27;210;3;3;5;3;690866,23;A
2021;65644;2023;PRD;368462;37858;20;22;510;3;3;5;4;22881,87;A
2022;37695;2023;PRD;359508;48111;35;0;0;3;3;5;4;1197947,2;A
2019;31815;2020;PRD;33973;53010;35;0;0;3;3;1;1;2644143,18;A
2019;52257;2020;PRD;35333;24497;55;0;0;3;3;5;1;961800;A
2023;49402;2023;PRD;374930;16324;45;0;0;3;3;1;1;20120418,5;A
2023;77145;2023;PRD;457997;31817;20;23;0;3;3;9;14;214084;A
2021;32565;2023;PRD;483668;34561;26;26;0;3;3;1;4;3132603,21;A
2023;75558;2023;PRD;456355;53330;26;0;926;3;3;5;4;97150781;A
2021;32623;2023;PRD;487756;34573;26;26;0;3;3;3;4;25376250;A
2021;65644;2023;PRD;455156;2241;9;0;0;3;3;5;1;2285386,95;A
2021;65644;2023;PRD;455156;10532;40;0;0;3;3;5;2;8256;A
2021;65644;2023;PRD;455156;16560;50;0;0;3;3;5;1;1300285,83;A
2021;65644;2023;PRD;455156;34805;26;26;0;3;3;5;4;39816161,55;A
2021;65644;2023;PRD;455156;38083;50;0;513;3;3;5;4;947592,59;A
2023;84168;2023;PRD;478684;27121;70;0;0;3;3;1;3;20134860,47;A
2020;349;2020;PRD;316743;37497;26;26;0;3;3;5;4;24876178,3;A
2019;52131;2020;PRD;34097;24497;55;0;0;3;3;5;1;474768;A
2022;37695;2023;PRD;347736;8112;35;0;0;3;3;5;4;2043743,44;A
2022;37659;2023;PRD;347763;8112;35;0;0;3;3;5;4;2512047,36;A
2022;4;2023;PRD;350246;31937;20;23;0;3;3;5;14;2019705;A
2021;37275;2023;PRD;479709;45000;55;0;0;3;3;5;1;9623352,82;A
2020;21781;2020;PRD;329134;17063;45;0;0;3;3;1;8;294046,2;A
2019;52257;2020;PRD;334117;24497;55;0;0;3;3;5;1;961800;A
2021;65644;2021;PRD;416711;65402;21;0;0;3;3;5;4;192050,32;A
2021;65644;2021;PRD;416711;65406;20;21;0;3;3;5;4;219485,21;A
2021;65644;2021;PRD;416711;65408;20;21;0;3;3;5;4;54871,3;A
2021;65643;2022;PRD;47792;39394;45;0;0;3;3;5;15;540936,68;A
2021;32623;2022;PRD;63290;34067;26;26;0;3;3;3;4;2651250;A
2021;32662;2022;PRD;63295;34055;26;26;0;3;3;1;4;48877,06;A
2020;46023;2021;PRD;418643;35420;26;26;0;3;3;1;4;12533183,78;A
2021;32565;2023;PRD;493798;34573;26;26;0;3;3;3;4;1931515,27;A
2020;37073;2020;PRD;300419;36340;20;23;0;3;3;9;14;14202000;A
2021;32296;2022;PRD;30926;16064;45;0;0;3;3;1;1;2700645,77;A
2022;37695;2024;PRD;458059;8327;35;0;0;3;3;5;4;2033092,58;A
2022;53374;2023;PRD;123253;25949;70;0;0;3;3;1;3;182002,05;A
2021;32565;2024;PRD;461342;4849;29;0;0;3;3;3;4;2278269,8;A
2021;32623;2024;PRD;461348;4847;29;0;0;3;3;1;4;309488,94;A
2021;65638;2024;PRD;460432;13407;40;0;0;3;3;5;1;171628,86;A
2021;65640;2024;PRD;460436;30385;20;21;0;3;3;5;1;241228,3;A
2021;65640;2024;PRD;460436;36554;20;28;0;3;3;5;1;3958,02;A
2021;65641;2022;PRD;254601;57399;40;0;0;3;3;5;4;12708,2;A
2021;65638;2022;PRD;254474;54926;21;0;0;3;3;5;2;302186,56;A
2019;52131;2022;PRD;256546;23880;55;0;0;3;3;5;1;2170368;A
2019;52184;2022;PRD;256622;23880;55;0;0;3;3;5;1;3498000;A
2021;65640;2023;PRD;499627;34808;26;26;0;3;3;5;7;13884803,33;A
2021;65640;2023;PRD;499627;39460;20;23;934;3;3;5;4;2367,09;A
2021;65640;2023;PRD;499627;54884;21;0;0;3;3;5;3;220591,4;A
2021;65645;2023;PRD;499628;10531;40;0;0;3;3;5;1;150167,74;A
2021;65645;2023;PRD;499628;38082;50;0;513;3;3;5;1;193658,85;A
2021;65642;2023;PRD;500685;13758;40;0;0;3;3;5;4;51956,74;A
2021;65642;2023;PRD;500685;28560;20;21;0;3;3;5;4;96369;A
2021;65642;2023;PRD;500685;60046;20;27;210;3;3;5;4;550697,7;A
2021;65642;2023;PRD;500685;62640;28;0;0;3;3;5;4;37381,3;A
2021;65642;2023;PRD;500685;66651;21;0;0;3;3;5;4;29425,03;A
2021;65645;2023;PRD;499628;57134;40;0;0;3;3;5;1;121776,63;A
2020;37067;2020;PRD;318481;36337;20;23;0;3;3;3;14;13140,72;A
2022;37659;2024;PRD;467448;53227;35;0;352;3;3;5;8;1054223,1;A
2021;65642;2025;PRD;39501;7415;31;0;0;3;3;5;3;35420;A
2021;65642;2025;PRD;39501;26869;20;21;0;3;3;5;4;70840;A
2021;65645;2025;PRD;39502;6623;29;0;0;3;3;5;4;4656555,04;A
2021;65640;2025;PRD;39504;2823;21;0;0;3;3;5;4;462577,5;A
2024;56156;2024;PRD;467541;43975;55;0;0;3;3;1;1;15368173,6;A
2022;37695;2025;PRD;46536;7697;35;0;0;3;3;5;4;524101,9;A
2021;65643;2024;PRD;465587;7405;35;0;0;3;3;5;1;1095864;A
2021;65643;2024;PRD;465587;16960;50;0;0;3;3;5;1;274470,36;A
2021;65645;2023;PRD;105613;13755;40;0;0;3;3;5;1;12708,2;A
2021;65645;2023;PRD;105613;38390;60;0;602;3;3;5;1;651581,72;A
2020;37067;2023;PRD;90115;31813;20;23;0;3;3;1;14;349232,23;A
2021;65644;2023;PRD;69581;13757;40;0;0;3;3;5;3;17485,25;A
2021;65644;2023;PRD;69581;38083;50;0;513;3;3;5;4;947592,59;A
2021;65644;2023;PRD;69581;38390;60;0;602;3;3;5;1;3787575;A
2021;32557;2023;PRD;119606;34561;26;26;0;3;3;1;4;646204,82;A
2021;37210;2023;PRD;91192;45000;55;0;0;3;3;5;1;9869492;A
2021;65644;2022;PRD;243921;45848;21;0;0;3;3;5;4;1758327,35;A
2021;65644;2022;PRD;243921;46121;70;0;0;3;3;5;4;2344436,47;A
2021;65644;2022;PRD;243921;53292;28;0;0;3;3;5;4;1864034,08;A
2020;349;2022;PRD;224718;34071;26;26;0;3;3;5;4;16554672,4;A
2021;32565;2022;PRD;206771;34067;26;26;0;3;3;3;4;1454402,44;A
2021;59159;2022;PRD;204798;6641;26;0;0;3;3;5;4;11685407,45;A
2021;65643;2024;PRD;461974;16793;45;0;0;3;3;5;1;801141,4;A
2021;65643;2024;PRD;461975;16478;45;0;0;3;3;5;1;48070;A
2024;62067;2024;PRD;467564;15419;45;0;0;3;3;1;12;45374460;A
2021;65642;2024;PRD;466553;6338;31;0;0;3;3;5;1;29425,03;A
2021;65642;2024;PRD;466553;29466;45;0;210;3;3;5;1;550697,7;A
2021;65642;2024;PRD;466553;36554;20;28;0;3;3;5;1;37381,3;A
2021;65642;2024;PRD;466553;39274;45;0;0;3;3;5;1;189654,96;A
2020;346;2020;PRD;65655;37497;26;26;0;3;3;5;4;8826443,96;A
2021;65643;2022;PRD;253176;39394;45;0;0;3;3;5;15;98935,81;A
2021;65644;2022;PRD;253223;45124;9;0;0;3;3;5;1;2285386,95;A
2021;65638;2023;PRD;122205;31837;20;23;0;3;3;5;14;201409,38;A
2020;37067;2023;PRD;68803;31813;20;23;0;3;3;1;14;285653,25;A
2021;65641;2023;PRD;77926;27293;70;0;0;3;3;5;4;1159074,38;A
2021;65644;2022;PRD;178128;46122;60;0;0;3;3;5;1;143716,65;A
2021;65644;2022;PRD;178128;50941;50;0;0;3;3;5;1;225739,63;A
2021;65640;2022;PRD;236094;49452;26;26;0;3;3;5;4;14202,54;A
2021;65640;2022;PRD;236094;53919;45;0;0;3;3;5;7;62764,6;A
2021;65640;2022;PRD;236094;56289;45;0;0;3;3;5;5;295315,55;A
2021;65640;2022;PRD;236094;58245;40;0;0;3;3;5;6;25416,4;A
2021;65642;2022;PRD;236100;58104;26;26;0;3;3;5;13;113620,32;A
2021;65642;2022;PRD;244132;45128;20;21;0;3;3;5;13;153398,83;A
2021;65638;2022;PRD;229370;48336;40;0;0;3;3;5;2;41689,2;A
2021;65638;2022;PRD;229370;48347;40;0;0;3;3;5;14;84409,6;A
2021;65642;2022;PRD;244132;50843;70;71;0;3;3;5;12;942653,68;A
2021;65642;2022;PRD;244132;50943;50;0;0;3;3;5;12;155637,06;A
2021;65642;2022;PRD;244132;55144;45;0;0;3;3;5;11;106007,66;A
2021;65642;2022;PRD;244132;57422;55;0;0;3;3;5;4;426075;A
2022;33509;2022;PRD;233722;16060;45;0;0;3;3;1;1;277128,25;A
2022;37672;2023;PRD;210102;48111;35;0;0;3;3;5;4;451473,36;A
2021;65641;2023;PRD;201885;2769;21;0;0;3;3;5;4;1720032,84;A
2021;65641;2023;PRD;201885;28134;20;27;210;3;3;5;4;173161,45;A
2021;65644;2023;PRD;195322;52074;45;0;0;3;3;5;8;47783,88;A
2021;65639;2023;PRD;195328;6134;28;0;0;3;3;5;4;61461,16;A
2021;65639;2023;PRD;195328;13774;40;0;0;3;3;5;9;76793,7;A
2021;65638;2023;PRD;68286;13756;40;0;0;3;3;5;2;38124,6;A
2021;65638;2023;PRD;68286;16561;50;0;0;3;3;5;2;2363297,87;A
2021;65638;2023;PRD;68286;28139;20;27;210;3;3;5;14;1757256,71;A
2021;65638;2023;PRD;68286;34803;26;26;0;3;3;5;2;6234060,46;A
2021;65643;2023;PRD;88689;7268;35;0;0;3;3;5;14;1095864;A
2021;65639;2025;PRD;37431;2821;21;0;0;3;3;5;4;3322332,19;A
2021;65639;2025;PRD;37431;24183;60;0;0;3;3;5;9;495880;A
2021;65638;2025;PRD;37432;14168;40;0;0;3;3;5;1;238841,88;A
2021;65638;2025;PRD;37432;33743;20;28;0;3;3;5;1;177100;A
2021;65641;2025;PRD;37433;18619;55;0;0;3;3;5;1;6092240;A
2021;65641;2025;PRD;37433;24179;60;0;0;3;3;5;4;566720;A
2021;37243;2023;PRD;220998;45000;55;0;0;3;3;5;1;2866150,18;A
2021;59159;2023;PRD;194334;5967;26;0;0;3;3;5;4;9904620,46;A
2021;65643;2022;PRD;379665;39394;45;0;0;3;3;5;15;813414,69;A
2021;65643;2022;PRD;379665;46139;50;0;0;3;3;5;15;136314,61;A
2021;65638;2022;PRD;375176;50961;20;22;510;3;3;5;14;22881,87;A
2021;65638;2022;PRD;375176;53294;20;23;0;3;3;5;14;201409,38;A
2021;65638;2022;PRD;375176;58250;40;0;0;3;3;5;14;76249,2;A
2022;42202;2022;PRD;338961;60802;40;0;0;3;3;1;4;80960;A
2021;65639;2022;PRD;330952;39382;45;0;0;3;3;5;1;101841,87;A
2021;65639;2022;PRD;330952;46832;21;0;0;3;3;5;9;274240,47;A
2021;65639;2022;PRD;330952;48343;40;0;0;3;3;5;9;610637,12;A
2021;65639;2022;PRD;330952;57199;70;0;0;3;3;5;4;227202,72;A
2021;65639;2022;PRD;330952;58247;40;0;0;3;3;5;8;38124,6;A
2021;65639;2022;PRD;330952;59284;20;23;934;3;3;5;8;585125,15;A
2021;32565;2022;PRD;147785;34067;26;26;0;3;3;3;4;1090801,83;A
2021;54913;2022;PRD;147233;44913;70;0;0;3;3;1;15;87468,5;A
2021;65645;2022;PRD;130494;46128;50;0;0;3;3;5;1;53350,98;A
2021;65644;2022;PRD;130513;39400;40;0;0;3;3;5;1;72264,52;A
2021;65644;2022;PRD;130513;45124;9;0;0;3;3;5;1;1752129,11;A
2021;65644;2022;PRD;130513;46130;50;0;0;3;3;5;3;59906,96;A
2021;65643;2022;PRD;160864;46125;60;0;0;3;3;5;15;19392,45;A
2021;65643;2022;PRD;160864;46552;40;0;0;3;3;5;15;2162914,27;A
2021;65639;2022;PRD;186650;53293;20;24;0;3;3;5;4;6194207,55;A
2021;37275;2021;PRD;344997;44302;55;0;0;3;3;5;1;15135282,64;A
2019;52253;2021;PRD;347580;24507;55;0;0;3;3;5;1;3638000;A
2020;46014;2021;PRD;358877;35420;26;26;0;3;3;1;4;2850268,97;A
2022;37659;2023;PRD;206698;48111;35;0;0;3;3;5;4;150603,3;A
2020;37067;2023;PRD;210051;31813;20;23;0;3;3;1;14;291819,55;A
2021;65645;2023;PRD;240351;4819;21;0;0;3;3;5;1;74762,6;A
2021;65645;2023;PRD;240351;15183;45;0;0;3;3;5;8;65003,75;A
2021;65645;2023;PRD;240351;54884;21;0;0;3;3;5;3;71271,48;A
2021;65642;2023;PRD;251923;15190;45;0;0;3;3;5;89;7355661,96;A
2021;65642;2023;PRD;251923;39038;70;71;0;3;3;5;12;5488182,03;A
2021;65639;2023;PRD;235002;2772;21;0;0;3;3;5;8;3756226,87;A
2021;65639;2023;PRD;235002;10538;40;0;0;3;3;5;8;353463,81;A
2021;65639;2023;PRD;235002;10540;40;0;0;3;3;5;10;1444195,48;A
2021;65639;2023;PRD;235002;16567;50;0;0;3;3;5;12;111221,1;A
2021;65639;2023;PRD;235002;27295;70;0;0;3;3;5;8;3940673,42;A
2021;65644;2023;PRD;219039;7078;28;0;0;3;3;5;1;30564,71;A
2021;65644;2023;PRD;219039;10533;40;0;0;3;3;5;3;103692,74;A
2021;65644;2023;PRD;219039;38391;60;0;602;3;3;5;3;574138,88;A
2020;46005;2022;PRD;253349;34055;26;26;0;3;3;1;4;3684850,09;A
2021;65643;2023;PRD;500342;17442;50;0;0;3;3;5;1;211044,88;A
2021;65643;2023;PRD;500342;39037;70;71;0;3;3;5;4;1647089,34;A
2021;65643;2023;PRD;500342;60046;20;27;210;3;3;5;4;616092,68;A
2021;32662;2022;PRD;379805;34067;26;26;0;3;3;3;4;2624873,37;A
2021;65644;2022;PRD;332872;45124;9;0;0;3;3;5;1;2285386,95;A
2021;65644;2022;PRD;332872;57422;55;0;0;3;3;5;4;141919;A
2021;65644;2022;PRD;332872;59453;20;23;934;3;3;5;1;3203,9;A
2021;59528;2022;PRD;143400;44598;70;0;0;3;3;1;4;96526,64;A
2021;59528;2022;PRD;143418;44598;70;0;0;3;3;1;4;453749,45;A
2021;59528;2022;PRD;143480;44598;70;0;0;3;3;1;4;201800,15;A
2020;46158;2022;PRD;171617;34055;26;26;0;3;3;1;4;7464421,51;A
2020;346;2022;PRD;171632;34071;26;26;0;3;3;5;4;10290433,5;A
2021;65639;2022;PRD;182652;50941;50;0;0;3;3;5;1;594275,15;A
2021;65639;2022;PRD;182652;55145;26;0;0;3;3;5;1;88997,35;A
2021;77398;2022;PRD;141514;40028;45;0;0;3;3;5;8;347104,8;A
2021;65642;2022;PRD;177539;46136;50;0;0;3;3;5;12;303238,2;A
2021;65642;2022;PRD;177539;50943;50;0;0;3;3;5;12;155637,06;A
2021;65642;2022;PRD;177539;50949;60;0;0;3;3;5;13;28835,1;A
2021;65639;2022;PRD;192261;46127;60;0;0;3;3;5;9;123579;A
2021;65638;2022;PRD;442202;46129;50;0;0;3;3;5;2;2165055,49;A
2021;65638;2022;PRD;442202;53915;35;0;0;3;3;5;14;1194791,82;A
2021;65644;2022;PRD;127444;39381;21;0;0;3;3;5;4;230459,47;A
2021;65644;2022;PRD;127444;39400;40;0;0;3;3;5;1;1146507,38;A
2021;65639;2023;PRD;500876;57134;40;0;0;3;3;5;1;242155;A
2021;65639;2023;PRD;500879;57134;40;0;0;3;3;5;1;257031,4;A
2021;65638;2023;PRD;500882;15183;45;0;0;3;3;5;8;60496;A
2021;65638;2023;PRD;500885;15176;45;0;0;3;3;5;1;1933332,56;A
2021;65638;2023;PRD;500887;7078;28;0;0;3;3;5;1;8135,93;A
2021;65638;2023;PRD;500887;15176;45;0;0;3;3;5;1;1933332,56;A
2021;65640;2023;PRD;500890;2769;21;0;0;3;3;5;4;30576;A
2021;65645;2023;PRD;500892;15176;45;0;0;3;3;5;1;12831;A
2021;65645;2023;PRD;500894;57134;40;0;0;3;3;5;1;6097;A
2021;65645;2023;PRD;498692;10534;40;0;0;3;3;5;4;21760;A
2021;65645;2023;PRD;498692;31418;21;0;270;3;3;5;1;556067,83;A
2021;65645;2023;PRD;498692;57134;40;0;0;3;3;5;1;121776,63;A
2021;65643;2023;PRD;498705;38082;50;0;513;3;3;5;1;151420,5;A
2021;65643;2023;PRD;498705;38085;50;0;513;3;3;5;15;951794,45;A
2021;65644;2023;PRD;498708;7078;28;0;0;3;3;5;1;26606,69;A
2021;65644;2023;PRD;498708;7265;35;0;0;3;3;5;3;2788394,54;A
2021;65644;2023;PRD;498708;16562;50;0;0;3;3;5;3;125097,23;A
2021;65644;2023;PRD;498708;37858;20;22;510;3;3;5;4;22881,87;A
2021;65644;2023;PRD;498708;39037;70;71;0;3;3;5;4;2029594,01;A
2021;65642;2023;PRD;498710;24216;55;0;0;3;3;5;4;1677060,64;A
2021;65642;2023;PRD;498710;39038;70;71;0;3;3;5;12;5488182,03;A
2022;37659;2023;PRD;498724;61793;35;0;352;3;3;5;8;1054223,1;A
2021;65644;2022;PRD;371085;39379;70;0;0;3;3;5;3;1197572,38;A
2020;46158;2022;PRD;391146;34055;26;26;0;3;3;1;4;7702496,08;A
2021;65644;2022;PRD;371085;46122;60;0;0;3;3;5;1;143716,65;A
2021;65644;2022;PRD;371085;47305;70;71;0;3;3;5;4;1758327,35;A
2021;65644;2022;PRD;371085;50960;20;22;510;3;3;5;4;33928,29;A
2021;65644;2022;PRD;371085;53286;20;23;0;3;3;5;4;195369,71;A
2021;65644;2022;PRD;371085;53289;50;0;513;3;3;5;1;17838273,19;A
2021;65644;2022;PRD;371085;53912;35;0;0;3;3;5;3;4129384,29;A
2021;65644;2022;PRD;371085;53913;35;0;0;3;3;5;4;106354,65;A
2021;65644;2022;PRD;371085;58908;20;23;934;3;3;5;4;3203,9;A
2021;32565;2022;PRD;333084;34055;26;26;0;3;3;1;4;377446,11;A
2021;32565;2022;PRD;333084;34067;26;26;0;3;3;3;4;1147557,94;A
2021;32623;2022;PRD;333159;34067;26;26;0;3;3;3;4;3030000;A
2021;65641;2022;PRD;377098;57199;70;0;0;3;3;5;4;1422435;A
2022;37659;2023;PRD;255422;53970;35;0;352;3;3;5;8;1054223,1;A
2021;65644;2024;PRD;289176;4255;24;0;0;3;3;5;1;2271079,5;A
2021;65644;2024;PRD;289176;13407;40;0;0;3;3;5;1;1778548,06;A
2021;65644;2024;PRD;289176;36554;20;28;0;3;3;5;1;633814,79;A
2021;32623;2024;PRD;246189;4849;29;0;0;3;3;3;4;3627685,16;A
2021;65639;2024;PRD;254679;32310;20;24;0;3;3;5;1;15550716,38;A
2022;37695;2022;PRD;431722;66149;35;0;0;3;3;5;1;1197947,2;A
2022;37672;2022;PRD;431736;66149;35;0;0;3;3;5;1;451473,36;A
2022;42202;2022;PRD;441254;60801;40;0;0;2;9;3;4;22850;A
2021;37242;2022;PRD;394382;45153;55;0;0;3;3;5;1;7659623,64;A
2021;65642;2022;PRD;446103;47403;70;71;0;3;3;5;12;4545528,35;A
2021;65642;2022;PRD;446103;48349;40;0;0;3;3;5;89;1778089,05;A
2021;65642;2022;PRD;446103;50843;70;71;0;3;3;5;12;942653,68;A
2021;65642;2022;PRD;446103;50949;60;0;0;3;3;5;13;28835,1;A
2020;46023;2022;PRD;432771;34055;26;26;0;3;3;1;4;12058417,49;A
2022;4;2024;PRD;293798;31117;20;21;0;3;3;5;14;2019705;A
2020;37067;2023;PRD;331399;31813;20;23;0;3;3;1;14;375177,99;A
2021;32557;2023;PRD;348941;34573;26;26;0;3;3;3;4;1626000;A
2021;65638;2023;PRD;342661;10543;40;0;0;3;3;5;14;106626;A
2021;65638;2023;PRD;342661;13771;40;0;0;3;3;5;2;71703;A
2021;65638;2023;PRD;342661;16561;50;0;0;3;3;5;2;994416,5;A
2021;65638;2023;PRD;342661;34803;26;26;0;3;3;5;2;129038;A
2021;65642;2024;PRD;267280;30482;20;21;0;3;3;5;1;79331,4;A
2021;65642;2024;PRD;267280;36554;20;28;0;3;3;5;1;37381,3;A
2023;84138;2024;PRD;271594;38941;55;0;0;3;3;5;1;1097037,96;A
2021;37224;2022;PRD;275643;45153;55;0;0;3;3;5;1;6098299,63;A
2021;65643;2022;PRD;268359;58251;40;0;0;3;3;5;15;159279,6;A
2021;65640;2022;PRD;268374;39375;20;27;210;3;3;5;4;98227,94;A
2021;65640;2022;PRD;268374;49453;26;26;0;3;3;5;7;1283536,05;A
2021;65640;2022;PRD;268374;59196;20;27;210;3;3;5;6;987181,76;A
2021;32296;2022;PRD;303161;16064;45;0;0;3;3;1;1;2101042,71;A
2022;42202;2022;PRD;269982;60801;40;0;0;2;9;3;4;71848;A
2022;42202;2022;PRD;269982;60802;40;0;0;3;3;1;4;17600;A
2022;42202;2022;PRD;269982;60803;40;0;0;3;5;9;4;24200;A
2021;37243;2022;PRD;267381;45153;55;0;0;3;3;5;1;4732178,12;A
2019;52257;2020;PRD;114761;24497;55;0;0;3;3;5;1;883946,41;A
